"1259750067976.txt";"TRANSCRIPTION: es war etwas schwierig zu der Beraterin zu kommen aber dann hat's gut funktioniert @hes@ weiter";0;;
"1259750188178.txt";"TRANSCRIPTION: sehr kompetente Antwort und sehr sehr freundlich vielen Dank";0;;
"1259750308428.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1259750428622.txt";"TRANSCRIPTION: äußerst zufrieden";0;;
"1259750428849.txt";"TRANSCRIPTION: sehr freundliche korrekte Auskunft [noise]";0;;
"1259750428893.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1259750428930.txt";"TRANSCRIPTION: [breath] ich war noch nie so zufrieden wie heute kann Ihnen aber leider die Dame nicht sagen die mit mir gesprochen hat";0;;
"1259750550098.txt";"TRANSCRIPTION: das Gespräch war nicht äußerst freundlich im Übrigen war es für @hes@ mich nicht @hes@ kundenorientiert ich muss sagen @hes@ ich fühle mich nicht @hes@ gut beraten";"d";;
"1259751030360.txt";"TRANSCRIPTION: [breath] weiter [pause] scheiß Laden weiter[pause] das geht mir so auf *den* Sack [fragment]";0;;
"1259751150595.txt";"TRANSCRIPTION: [vocal] weiter [noise]";0;;
"1259751390809.txt";"TRANSCRIPTION: [vocal] weiter [pause] weiter";0;;
"1259751391001.txt";"TRANSCRIPTION: ist da jemand [vocal]";0;;
"1259751512253.txt";"TRANSCRIPTION: [vocal] ich war mit dem Gespräch mit Frau [nachn] sehr zufrieden Frau [nachn] hat sehr gut zugehört Sie ging auf meine Einwände @hes@ in sehr angenehmer Weise ein ich möchte empfehlen @hes@ dass ich Coach bin also ich bin Profi und würde diese Frau sofort bei mir einstellen [vocal] [breath] @hes@ also ich [fragment] kann nur sagen klasse und das mein' ich ehrlich und @hes@ weiter so vielen Dank";0;;
"1259751632470.txt";"TRANSCRIPTION: [fragment] [noise]";0;;
"1259751752695.txt";"TRANSCRIPTION: weiter [noise] weiter das war ja jetzt alles in Ordnung";0;;
"1259751752930.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1259751872960.txt";"TRANSCRIPTION: [fragment] weiter";0;;
"1259751873191.txt";"TRANSCRIPTION: die Dame mit der ich gesprochen habe hat die Information die ich ihr mitgeteilt habe nicht erfasst und konnte auch auf Grund dessen mir keine @hes@ vernünftige Aussage machen";"d";;
"1259751993253.txt";"TRANSCRIPTION: weiter [noise] weiter [noise]";0;;
"1259751993456.txt";"TRANSCRIPTION: weiter";0;;
"1259752113532.txt";"TRANSCRIPTION: [breath] also ich habe eine Frage gestellt und die wurde mir sofort und kompetent beantwortet eine sehr freundliche Servicemitarbeiterin hat mich bedient und ich bin ganz ehrlich rundum zufrieden danke schön";0;;
"1259752113796.txt";"TRANSCRIPTION: ich bin *gerade* mit einem Kollegen @hes@ im Gespräch gewesen und dann wurde das durch diese Aktion hier unterbrochen ich möchte das bitte weiter führen das Gespräch und wissen wie es weiter geht [noise]";"b";;
"1259752115060.txt";"TRANSCRIPTION: [breath] das Gespräch mit Ihrem Mitarbeiter war wirklich @hes@ sehr nett da @hes@ bedank' ich mich auch für ansonsten @hes@ was @hes@ das Ganze betrifft bis ich an diesen Mitarbeiter [fragment] @hes@ komme [breath] macht mir einfach einen Hals @hes@ Ihre ständigen Vertröstungen und Warteschleifen die @hes@ die machen mich ärgerlich";"d";;
"1259752235171.txt";"TRANSCRIPTION: [breath] ja also @hes@ [vocal] [vocal] ja ich ((will)) *es* mal frei versuchen [breath] @hes@ ich hatte *eine* Anfrage wegen des Bauherrenbüros in [ort] konkret dem Herrn [nachn] den man nicht erreicht [breath] und @hes@ ich bin damit sehr unzufrieden denn die Kollegin hatte jetzt eigentlich darum gebeten dass ich warte weil sie versuchen wollte eben dieses Bauherrenbüro zu erreichen [breath] und wie ich jetzt feststelle wurde das Gespräch einfach aufgelegt oder unterbrochen [breath] @hes@ weniger schön aber [vocal] *wir* sind ja da bei der Sache wir werden's also weiter probieren";"d";"b";
"1259752235401.txt";"TRANSCRIPTION: [breath] die Dame war sehr zuvor [fragment] kommend hilfreich es war war sehr gut mit ihr ich bin sehr zufrieden";0;;
"1259752355435.txt";"TRANSCRIPTION: ich bin sehr zufrieden mit dem Kundendienst";0;;
"1259752355707.txt";"TRANSCRIPTION: mein Problem konnte zwar nicht gelöst werden aber die Lösungsansätze die gemacht wurden waren alle sehr kompetent [breath] der Mitarbeiter war sehr freundlich und ich muss sagen trotzdem mir nicht geholfen werden konnte sehr zufrieden";0;;
"1259752475749.txt";"TRANSCRIPTION: ja das war *ein* sehr kompetentes Gespräch und @hes@ der Kollege an der Hotline hat mir sehr weiter geholfen";0;;
"1259752475992.txt";"TRANSCRIPTION: [breath] die Beratung war in Ordnung auch die Verbindung ging sehr schnell ich bin zufrieden";0;;
"1259752476035.txt";"TRANSCRIPTION: mit der Beratung war ich sehr zufrieden";0;;
"1259752476096.txt";"TRANSCRIPTION: ja ich bin seit Jahren sehr zufrieden mit dem Service der Telekom [breath] bin auch schon seit unzähligen Jahren Kunde [breath] das einzigste was mich so stört ist die Erreichbarkeit dass man also sehr sehr lange in der Warteschleife ist die Mitarbeiter [breath] sind alle bis jetzt die ich am Telefon hatte super gewesen nur wie schon gesagt Sie warten manchmal zehn zwanzig Minuten um überhaupt einen Ansprechpartner zu bekommen dass ist das was ich *ein* bisschen an Kritik übe danke schön";0;;
"1259752596147.txt";"TRANSCRIPTION: freundliche und zuvorkommende Mitarbeiter wurde auf verschiedene Vorteile hingewiesen wurde auf meine Bedürfnisse eingegangen wenn *es* so bleibt dürfte die Telekom weiterhin Kunden zurück gewinnen";0;;
"1259752596405.txt";"TRANSCRIPTION: sehr höfliche Dame und ein sehr zufrieden stellendes Telefonat weiter";0;;
"1259752596450.txt";"TRANSCRIPTION: ja ich war sehr zufrieden [pause] Stimme freundlich klar und deutlich in der Aussage und meines Erachtens ehrlich [pause] danke schön";0;;
"1259752596511.txt";"TRANSCRIPTION: weiter [garbage]";0;;
"1259752716569.txt";"TRANSCRIPTION: ja das war *ein* richtig nettes Telefonat freundliche Mitarbeiterin klasse einfach muss man einfach mal so sagen";0;;
"1259752716780.txt";"TRANSCRIPTION: [breath] ja ich war sehr zufrieden mit der Information und der Beratung [garbage]";0;;
"1259752716842.txt";"TRANSCRIPTION: [breath] wenn ich fünfzehn Minuten in der Warteschleife häng' und dann einfach ein Besetztzeichen bekomm' [breath] dann @hes@ komm' ich mir auf den Arm genommen vor des weiteren ist seit gestern Morgen eine Störung des Telefon Anschlusses die bis jetzt noch nicht behoben ist und noch weiter andauern soll ich kriege keine genaue Zeitauskunft bis wann";"a";;
"1259752836885.txt";"TRANSCRIPTION: es wurde aufgelegt [vocal] *eine* Frechheit ich würde gern noch mal verbunden werden [vocal]";"b";;
"1259752838301.txt";"TRANSCRIPTION: ja also @hes@ der @hes@ Kundenberater war sehr freundlich und @hes@ es war sehr @hes@ informativ @hes@ [breath] @hes@ für die Fragen die ich da hatte es war eigentlich sehr gut wie immer danke";0;;
"1259753078340.txt";"TRANSCRIPTION: [noise] weiter";0;;
"1259753078581.txt";"TRANSCRIPTION: ja [fragment] die Beraterin war kompetent freundlich und @hes@ ja sehr hilfreich [vocal] und mit einer sympathischen Stimme das einzige was schöner gewesen wäre wenn die Verbindung etwas schneller hergestellt werden könnte danke";"e";;
"1259753078675.txt";"TRANSCRIPTION: ja ich hatte eben mit Ihrem Serviceberater dem Herrn [nachn] gesprochen und war mit dem Gespräch und die Auskünfte die ich von ihm erhalten hatte @hes@ sagen wir sehr zufrieden [breath] @hes@ ich bin @hes@ alle Unklarheiten sind *beseitigt* hat er und demzufolge @hes@ hat sich *das* Gespräch für mich positiv ausgewirkt ich bedanke mich";0;;
"1259753198715.txt";"TRANSCRIPTION: weiter";0;;
"1259753200180.txt";"TRANSCRIPTION: weiter";0;;
"1259753320212.txt";"TRANSCRIPTION: weiter";0;;
"1259753320413.txt";"TRANSCRIPTION: weiter [noise]";0;;
"1259753440446.txt";"TRANSCRIPTION: weiter";0;;
"1259753440707.txt";"TRANSCRIPTION: [breath] guten Tag der Service war sehr gut insgesamt aber diese Computerstimme am Anfang hat mich anderthalb Minuten gekostet und das muss echt nicht sein danke";"e";;
"1259753560759.txt";"TRANSCRIPTION: [breath] der Mitarbeiter war unfreundlich nicht hilfsbereit nicht bereit *eine* Lösung zu finden ist *eine* einzige Katastrophe es ist nicht das erreicht worden was ich wollte ich wollte einfach nur *eine* Kopie einer Rechnung zugeschickt bekommen und das war nicht möglich";"d";4;
"1259753561075.txt";"TRANSCRIPTION: ich liebe die Telekom [pause] ich bin immer äußerst zufrieden gewesen bisher in all meinen Belangen und bin deshalb auch weiterhin interessierter und aktiver Telekom Kunde obwohl Ihr etwas teurer seid als andere Anbieter [pause] aber dafür stimmt der Service vielen Dank [pause] Ende";0;;
"1259753681118.txt";"TRANSCRIPTION: [breath] die Beratung war in Ordnung und ich bin [fragment] damit zufrieden weiter";0;;
"1259753681418.txt";"TRANSCRIPTION: [breath] [vocal] Frau [nachn] hat mich *gerade* beraten in einer komplizierten Rechnung durch die Umstellung auf @hes@ Entertainment von [fragment] Comfort Plus da waren ein paar Probleme im Service und @hes@ ähnliche Dinge sie hat das gut gelöst und ich bin der Meinung kompetent Dinge die sie nicht entscheiden konnte weil sie nicht eindeutig waren hat sie dann zur Klärung weiter gegeben [breath] das machte *einen* guten Eindruck";1;;
"1259753681476.txt";"TRANSCRIPTION: [fragment] ich war mit der Auskunft zufrieden [breath] sie war zwar nicht [fragment] @hes@ für mich technisch gesehen nicht @hes@ [fragment] konnte mir nicht geholfen werden aber ich bekam *eine* Telefonnummer und wurde weiter [fragment] [fragment] oder kann jetzt weiter [fragment] mich weiter drum bemühen";0;;
"1259753681521.txt";"TRANSCRIPTION: [noise] zufrieden";0;;
"1259753682806.txt";"TRANSCRIPTION: also ich bin immer sehr zufrieden mit dem Telefon @hes@ also die Damen und Herren die einen da beraten also auf jeden Fall immer super hab' noch keine schlechten Erfahrungen gemacht";0;;
"1259753802849.txt";"TRANSCRIPTION: das Gespräch war angenehm kompakt @hes@ *informativ* und zufrieden stellend vielen Dank [noise]";0;;
"1259753923121.txt";"TRANSCRIPTION: weiter [noise] weiter";0;;
"1259753923368.txt";"TRANSCRIPTION: [vocal] da es bei mir um eine Kündigung geht finde ich es schade dass es nicht machbar ist dieses per Telefon direkt zu machen sondern (()) per Schriftverkehr [noise]";1;;
"1259753923450.txt";"TRANSCRIPTION: [vocal] ein sehr offenes lebendiges Gespräch sehr interessant es wurden verschiedene Optionen genannt [breath] es wurde ehrlich mit dem Kunden geredet das heißt @hes@ [fragment] etwas was sich nicht lohnt für den Kunden [breath] @hes@ wurde auch @hes@ dann explizit gesagt und es wurde einem nichts angedreht [breath] @hes@ ja und damit ((ja)) auch @hes@ eine gute Empfehlung ausgesprochen";0;;
"1259753923493.txt";"TRANSCRIPTION: (()) ((Netz))";0;;
"1259754164747.txt";"TRANSCRIPTION: [breath] es geht darum dass wir unseren Anschluss behalten möchte und nicht umstellen möchte auf Entertain Komfort [breath] ich habe das Ganze an einem Tag drei oder vier mal geändert hab' mit den Damen aus dem Bereich gesprochen Frau [nachn] Frau [nachn] Frau [nach] [breath] und nachdem dann heute der Postbote vor der Tür stand und uns den Receiver gebracht hat hab' ich mich noch mal rück [fragment] versichert bei der Frau [nachn] damit unser Anschluss nicht umgestellt wird und keine unnötigen [breath] @hes@ Probleme auf mich zukommen ich hoffe jetzt dass dieses Problem endlich gelöst ist [breath] und wir weiterhin so Kunde bleiben können wie es in unserem Vertrag steht ich danke für Ihr Verständnis [noise]";1;"d";
"1259754165041.txt";"TRANSCRIPTION: es ist katastrophal dass man @hes@ von Telekom eine Dienstleistung an [fragment] [fragment] an bekommt das ist @hes@ der Service ist unter aller Sau das muss ich also sagen ja die Leute Mitarbeiter können mir keine aktuelle Informationen geben wann das besagte @hes@ Entertain Premium freigeschaltet wird [breath] @hes@ ich werde schon seit drei Wochen  @hes@ vertröstet [breath] ja und @hes@ es ist unmöglich @hes@ was der Endverbraucher @hes@ dulden muss @hes@ wegen der Telekom nur weil die Leute nicht kompetent sind";"d";1;
"1259754165104.txt";"TRANSCRIPTION: weiter";0;;
"1259754285150.txt";"TRANSCRIPTION: weiter [noise] weiter";0;;
"1259754285188.txt";"TRANSCRIPTION: [breath] nette freundliche @hes@ Mitarbeiterin [breath] die sich auch für die Kunden Zeit lässt";0;;
"1259754405239.txt";"TRANSCRIPTION: [breath] ich finde das eine absolute Frechheit der der deutschen Telekom beziehungsweise von T-Mobile [breath] @hes@ mich einfach aus der Leitung zu werfen und das Gespräch zu beenden [breath] nur weil ich eine Reklamation habe und also so geht es nicht das ist kein Kundenservice";"b";;
"1259754405502.txt";"TRANSCRIPTION: [breath] der Mitarbeiter war sehr zuvorkommen und hat uns sofort geholfen vielen Dank";0;;
"1259754525542.txt";"TRANSCRIPTION: alles bestens sehr freundlich und das Ergebnis kann ich aber noch nicht beurteilen weil ich das heut Abend erst prüfen kann";0;;
"1259754525781.txt";"TRANSCRIPTION: weiter";0;;
"1259754765897.txt";"TRANSCRIPTION: [breath] meine Meinung zu dem Anruf ist das @hes@ speziell Herr [nachn] @hes@ aus Hamburg mich sehr intensiv mit meinem Anliegen auseinander gesetzt hat [breath] @hes@ und ich den Eindruck habe so hoffe ich wenn etwas problematisch werden sollte ich bei ihm @hes@ Rat bekomme und auch gut aufgehoben bin ich hoffe dass das so sein wird";0;;
"1259754766162.txt";"TRANSCRIPTION: ich bin ja noch gar nicht fertig deswegen bin ich unzufrieden ich möchte keine Bewertung abgeben [pause] ich möchte dass ich mit einem Menschen verbunden werde";"b";;
"1259755006226.txt";"TRANSCRIPTION: ((Herr)) [nachn] mein Name man wollte mich verbinden zu Entertain nun bin ich hier gelandet nicht sehr professionell";"c";;
"1259755006437.txt";"TRANSCRIPTION: ich bin [fragment] gerade in einem Gespräch mit einem Kundenberater gewesen werd' dann aus der Leitung geworfen und habe dann diesen Quatsch am Telefon ich werd' so langsam sauer";"b";;
"1259755006542.txt";"TRANSCRIPTION: [vocal] [breath] ich habe mit einer Beraterin Frau [nachn] gesprochen und ich muss sagen es war sehr effektiv und erfolgreich @hes@ sie hat mich umgehend @hes@ dahin @hes@ vermittelt beziehungsweise nicht vermittelt sondern hat mir auch umgehend gesagt was sie jetzt @hes@ tut damit ich da meine Rechte wieder @hes@ einnehmen kann bei Ihnen [vocal] und [vocal] sie ist eigentlich die erste Beraterin von @hes@ ich hatte sonst immer nur mit Vodafone zu tun von Telekom jetzt dass ich sagen muss dann bleib' ich lieber bei Telekom da krieg' ich wenigstens zuverlässige Auskünfte und ich war sehr zufrieden";0;;
"1259755246597.txt";"TRANSCRIPTION: ja ich bin nicht fertig geworden mit meinem Gespräch mit Ihrer Kollegin [pause] entweder nehmen Sie das neu auf oder oder wir führen das fort das weiß ich nicht wie wir da verfahren können";"b";;
"1259755246813.txt";"TRANSCRIPTION: [breath] ich habe *gerade* mit [fragment] einer Technikerin telefoniert @hes@ auf der hier mit der Telekom und wurde aus der Leitung raus geschmissen das [fragment] ist ja *ein* Skandal es geht um meine Telefon Rechnung und nicht irgend was anderes ich bin total enttäuscht und muss mir da irgendwas ausdenken";"b";4;
"1259755368034.txt";"TRANSCRIPTION: also die Mitarbeiterin war sehr freundlich hat mir auch @hes@ in der Sache geholfen und es war alles @hes@ okay ich bin sehr zufrieden mit dem Service danke";0;;
"1259755608319.txt";"TRANSCRIPTION: [breath] also ich war mit der Beratung Ihres Mitarbeiters sehr zufrieden [breath] *jetzt* hoffe ich nur dass die Störungs Behebung auch so schnell geht [breath] und schade dass es halt dann im ((Ausschalten)) der Leitung [breath] zu diesem Fehler gekommen ist bei Ihnen [breath]aber mit der Beratung war ich äußerst zufrieden weiter";3;;
"1259755728544.txt";"TRANSCRIPTION: der Kontakt eben war äußerst nett und auch  sehr informativ das einzige was ich bemängeln muss ist dass die Wartezeiten in der Warteschleife viel zu lang sind weil ich habe über dreizehn Minuten in der Warteschleife gehangen [breath] und das find' ich effektiv zu lang";"e";;
"1259755848742.txt";"TRANSCRIPTION: weiter [noise]";0;;
"1259755848934.txt";"TRANSCRIPTION: also ich war zufrieden mit dem ganzen Gespräch und alles da kann ich sagen war ich zufrieden";0;;
"1259755848987.txt";"TRANSCRIPTION: sehr freundlicher Mitarbeiter der Herr [nachn] und hat mir sehr weiter geholfen [pause] weiter [pause] [noise]";0;;
"1259756089031.txt";"TRANSCRIPTION: weiter";0;;
"1259756209237.txt";"TRANSCRIPTION: ich bin einfach auf die @hes@ Bewertungsfrage ohne sozusagen einen Ansprechpartner zur Verfügung gestellt zu bekommen zu haben direkt @hes@ am Ende der Warteschlange hier ran gekommen [breath] dementsprechend ist es *eine* Katastrophe genau wie der sonstige Service der Telekom auch [breath] weil ich warte ja schon fünf Monate auf mein Entertain Anschluss";"a";1;
"1259756209437.txt";"TRANSCRIPTION:  ich wurde gerade durch die Mitarbeiter Ihrer Service Firma aus der Leitung geworfen und es sprang sofort die Bewertung dieses Gesprächs an ich konnte mein Problem also nicht lösen";"b";;
"1259756209474.txt";"TRANSCRIPTION: machen Sie mal weiter";0;;
"1259756209512.txt";"TRANSCRIPTION: weiter";0;;
"1259756329546.txt";"TRANSCRIPTION: weiter";0;;
"1259756329731.txt";"TRANSCRIPTION: sehr hilfsbereit und kompetent vielen Dank";0;;
"1259756449771.txt";"TRANSCRIPTION: [breath] das Gespräch war nicht beendet sie *haben* sich da einfach irgendwie drauf geschalten und wollten die Umfrage machen das find' ich jetzt sehr bedauerlich [noise]";"b";;
"1259756449974.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1259756570042.txt";"TRANSCRIPTION: [breath] ((Ihr)) Mitarbeiter war unverschämt und unkompetent [pause] und geht nicht auf Leute ein der [vocal] wenn sich jemand @hes@ schwer verletzt hat und nicht hoch laufen kann in den zweiten Stock und um seine Akten einzusehen also da wird einfach gesagt tut uns leid rufen Sie in fünf Wochen noch mal an wenn Sie wieder laufen können das ist kein Service das ist einfach eine Sauerei";"d";;
"1259756570269.txt";"TRANSCRIPTION: äußerst *zufrieden* [pause] weiter";0;;
"1259756690310.txt";"TRANSCRIPTION: [breath] also ich fand die Dame die mich beraten hat freundlich kompetent geduldig und war wirklich zufrieden";0;;
"1259756810561.txt";"TRANSCRIPTION: [breath] weiter [pause]  der Arschloch hat aufgelegt [pause] er sagt keine Retour hat aufgelegt es lag keine Retour Schein dabei [pause] er sagt nein ((er)) (()) Paket jeder Paket *ein* Retour Schein ist das normal [noise]";"b";1;"d"
"1259756810768.txt";"TRANSCRIPTION: die Mitarbeiter sind sehr freundlich [pause] [breath] und ich kann also nicht nicht meckern ich muss also sagen bin eigentlich ((ganz)) ((bisschen)) überrascht dass es so *gut* ist";0;;
"1259756930818.txt";"TRANSCRIPTION: weiter [pause] (()) (()) ((Scheiß)) [breath]";0;;
"1259756931022.txt";"TRANSCRIPTION: Ihr Mitarbeiter der mich *gerade* beraten hat der war äußerst fähig und sehr nett dazu und ich möchte mich bedanken dass das alles so gut geklappt hat danke schön";0;;
"1259757171070.txt";"TRANSCRIPTION: [breath] ich habe gesprochen mit Herrn [nachn] es ging um eine fehlende Rechnung und Herr [nachn] war sehr zuvorkommend sehr freundlich und hat @hes@ zugesagt *eine* Kopie sofort an uns heraus zu schicken";4;;
"1259757291293.txt";"TRANSCRIPTION: weiter [breath]";0;;
"1259757291483.txt";"TRANSCRIPTION: weiter";0;;
"1259757411554.txt";"TRANSCRIPTION: [breath] das Gespräch mit Ihrem Berater war sehr konstruktiv war sehr kundenfreundlich angenehm und auch ganz in meinem Interesse also unterm Strich darf ich noch mal wiederholen @hes@ sehr gut [fragment] äußerst gut [pause] haben Sie das aufgenommen ja";0;;
"1259757531749.txt";"TRANSCRIPTION: ich war mit @hes@ der Auskunft und @hes@ mit der Beratung sehr zufrieden";0;;
"1259757771960.txt";"TRANSCRIPTION: weiter";0;;
"1259757772160.txt";"TRANSCRIPTION: die Dame war sehr freundlich und kompetent bin rund rum zufrieden danke schön";0;;
"1259757772197.txt";"TRANSCRIPTION: ja der Service war sehr gut war sehr freundlich bin ich zufrieden";0;;
"1259757892266.txt";"TRANSCRIPTION: ja mein Name ist [nachn] @hes@ ich wollt' die Bewertung abgeben also ich war @hes@ äußerst zufrieden war wirklich sehr gut ich hab' das auch schon anders erlebt aber @hes@ diesmal wurde mir sehr gut geholfen der @hes@ Servicemitarbeiter war kompetent und @hes@ der Anschlusstermin wurde sogar von dem siebten auf den fünften vorgezogen also alles in allem super";"d";1;
"1259758012472.txt";"TRANSCRIPTION: ich habe mein Gespräch hier nicht beendet sondern die Kollegin hat aufgelegt [garbage]";"b";;
"1259758012692.txt";"TRANSCRIPTION: [vocal] *also* *was* mir missfällt dass man immer in diese Serviceschleife kommt @hes@ und nicht direkt gleich irgendwo durchgestellt wird dauert Ewigkeiten bis man irgendwo am Operator *dran* ist mit dem man irgendwo sprechen kann [vocal] und @hes@ ja *das* ist also *das* *was* mir absolut missfällt weiter";"e";;
"1259758012760.txt";"TRANSCRIPTION: [vocal] einfach weiter [noise]";0;;
"1259758132830.txt";"TRANSCRIPTION: also ich war mit der Beratung von der Frau [nachn] sehr sehr zufrieden eine der wenig guten Serviceberaterinnen die Sie haben also die Frau ist echt gut danke [pause] weiter";"d";;
"1259758373034.txt";"TRANSCRIPTION: [breath] ich bin äußerst zufrieden mehr kann ich nicht sagen sehr sehr zufrieden";0;;
"1259758493234.txt";"TRANSCRIPTION: [fragment] war ich zufrieden [vocal] es wurde auf meine Wünsche eingegangen es war ein angenehmes Gespräch [pause] weiter";0;;
"1259758493438.txt";"TRANSCRIPTION: diese Service Person braucht überhaupt nicht gleich aufzulegen bloß weil man mit ihnen was redet danke schön ich bin stinksauer [garbage]";"b";"d";
"1259758493473.txt";"TRANSCRIPTION: weiter";0;;
"1259758493526.txt";"TRANSCRIPTION: [breath] ja ich hatte mit jemand gesprochen er hat mich weiter geleitet [breath] aber ansonsten war ich zufrieden mit der Auskunft die kam [pause] weiter [pause] ach [fragment]";0;;
"1259758493601.txt";"TRANSCRIPTION: ich habe mit zwei Beratern gesprochen beide waren äußerst freundlich äußerst kompetent [breath] und hilfsbereit und haben mich wirklich weiter gebracht haben mir erklärt [breath] mich auf *einen* neuen Tarif umgestellt ich bin wirklich zufrieden ich wollte andere Anbieter hätten einen ähnlichen Kundenservice wie Sie";1;;
"1259758613638.txt";"TRANSCRIPTION: weiter weiter";0;;
"1259758613884.txt";"TRANSCRIPTION: [noise] ich war in *der* Warteschleife haben keinen gesprochen und dann sollt' ich das Gespräch bewerten das fällt mir etwas schwer";"a";;
"1259758613922.txt";"TRANSCRIPTION: [breath] weiter [breath]";0;;
"1259758613996.txt";"TRANSCRIPTION: ja ich denke der @hes@ [fragment] @hes@ ((Part)) Ihres Hauses [breath] war korrekt und hat @hes@ sich auch Mühe gegeben und @hes@ man kann durchaus zufrieden sein *nicht* also das ist auch sehr löblich also wenn Menschen die da ja auch unter Stress stehen [breath] @hes@ auch zuhören und @hes@ sich dann um die richtigen Lösungen bemühen Ende";0;;
"1259758614080.txt";"TRANSCRIPTION: so als erstes kriegt man von Euch *Zeug* angeboten das Ihr nicht einhalten könnt dann hat man Beratergespräche wo man plötzlich mit Service unterbrochen wir und das finde ich eine Frechheit eine Unverschämtheit [pause] da ich ein sehr *guter* Kunde bin und das schon seit fünf *und* zwanzig Jahren ja aber was da im Moment da los ist das kann *nicht* *sein*";"d";"b";
"1259758614131.txt";"TRANSCRIPTION: [breath] ja ich war mit der Beratung sehr zufrieden und hat mir sehr *gut* weiter geholfen weiter";0;;
"1259758734178.txt";"TRANSCRIPTION: äußerst zufrieden [noise]";0;;
"1259758734255.txt";"TRANSCRIPTION: [breath] ich bin dreimal weiter vermittelt worden um dann anschließend in der Warteschlange zu hängen und dann abgebrochen zu werden mit der Benachrichtigung [breath] alle Plätze wären zur Zeit belegt ich möchte doch noch mal anrufen [breath] wenn Sie Produkte vertreiben von denen Ihre Leute die da irgendwo sitzen mit denen ich mich abgeben muss absolut keine Ahnung haben dann passt hier irgendwas nicht so und jetzt weiter [noise]";"a";;
"1259758734309.txt";"TRANSCRIPTION: also Service ich bin selbst vom Service von der Telekom ich hatte *erst* die @hes@ dreizehn null null dran dann wurde ich zur Störungsannahme verbunden [breath] keiner hat mein Problem erkannt und jetzt wurde ich zur Abfrage daher sehr unzufrieden";"c";;
"1259758854347.txt";"TRANSCRIPTION: sehr zufrieden";0;;
"1259758854588.txt";"TRANSCRIPTION: [breath] Ihre Telefonleute sind erstens [fragment] @hes@ unfreundlich und zweitens [fragment] mit einem Anliegen bei Ihnen anzurufen ist @hes@ kann man sich auch sparen weil es wird überhaupt nicht gelöst";"d";;
"1259758854623.txt";"TRANSCRIPTION: [noise] [fragment] weiter";0;;
"1259758974680.txt";"TRANSCRIPTION: weiter";0;;
"1259759094915.txt";"TRANSCRIPTION: [vocal] ich hatte leider nicht die Möglichkeit mein Problem überhaupt darzulegen [breath] weil die Kollegin @hes@ so frech war und hat mich weg gedrückt einfach am Apparat [breath] ich hatte leider zwar meine Kundennummer nicht dabei hätte aber über andere Daten *ein* Problem klären können und die Kollegin war nicht bereit mir ihren Namen noch mal zu nennen sie hat mich einfach weggedrückt danke Telekom";"d";"b";
"1259759095135.txt";"TRANSCRIPTION: [breath] ja ich fand den Einstieg @hes@ etwas dumm weil @hes@ die Automatik @hes@ den besonderen Wunsch Sim unlock für iPhone nicht verstand das dauerte und war etwas ärgerlich und ((ansonsten)) hat das insgesamt etwas gedauert aber die Dame war freundlich und ich war deshalb auch nicht unzufrieden das war's schon";;1;
"1259759095189.txt";"TRANSCRIPTION: [fragment] weiter";0;;
"1259759095222.txt";"TRANSCRIPTION: [fragment]";0;;
"1259759215272.txt";"TRANSCRIPTION: ich war mit dem Telefonat sehr zufrieden was ich vor allen Dingen sehr gut fand dass ich nicht ewig in der Warteschleife gehangen habe sondern dass ich relativ direkt durchgestellt wurde [breath] @hes@ die Programmführung vorher war sehr exakt und präzise und sehr verständlich [pause] in alles in allem war ich sehr zufrieden";0;;
"1259759215498.txt";"TRANSCRIPTION: [breath] die Kundenberatung war klasse";0;;
"1259759455544.txt";"TRANSCRIPTION: ich könnt' mich tierisch aufregen die Frau hat mich einfach weg gedrückt die war sehr unfreundlich zu mir [breath] und sie hat mich überhaupt nicht meinen Fall nicht richtig bearbeitet ich möchte wissen wo so was inkompetentes überhaupt gibt ";"b";"d";
"1259759577034.txt";"TRANSCRIPTION: weiter";0;;
"1259759577297.txt";"TRANSCRIPTION: [breath] ja hallo hier ist [vorn] [nachn] ich hatte ein sehr angenehmes und informatives Gespräch mit dem Herrn [nachn] [breath] und @hes@ hatte auch *eine* Viertelstunde vorher *ein* Gespräch auf das ich mich auf das wir uns beziehen konnten *nicht* ich bin mit dem Service alles in allem sehr zufrieden";0;;
"1259759577341.txt";"TRANSCRIPTION: [breath] ja nun ich hatte ich hatte überhaupt kein Gespräch ich war zwar verbunden und hab' im Hintergrund [fragment] @hes@ sprechen hören aber mit mir hat niemand gesprochen";;"a";
"1259759577394.txt";"TRANSCRIPTION: in Ihrem System sind Falschaussagen hinterlegt Kundengesprächen was mir Verdruss und Ärger bereitet und ich überlege ernsthaft den Vertag mit der Telekom zu kündigen";;"d";
"1259759937438.txt";"TRANSCRIPTION: weiter [garbage] [vocal]";0;;
"1259760057704.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1259760057977.txt";"TRANSCRIPTION: weiter [noise]";0;;
"1259760178011.txt";"TRANSCRIPTION: ich bin gerade unterbrochen worden ich hab' mein Gespräch noch gar nicht beendet";;"b";
