"1260179757095.txt";"TRANSCRIPTION: weiter [noise] weiter [noise] weiter [fragment] [noise]";0;;
"1260179757148.txt";"TRANSCRIPTION: [breath] ich war also mit der @hes@ Frau [nachn] sehr sehr zufrieden sie hat sich bemüht konnte mich aber nicht durchstellen hat's zwo dreimal versucht also so *einen* Service den hätte ich mir vor *einem* Jahr bei der deutschen Telekom gewünscht okay das war's";0;;
"1260179877190.txt";"TRANSCRIPTION: mein Anliegen wurde sehr freundlich ((und)) schnell gelöst und es war ein sehr angenehmes Gespräch vielen Dank";0;;
"1260179877383.txt";"TRANSCRIPTION: weiter [noise]";0;;
"1260179877452.txt";"TRANSCRIPTION: [fragment] [noise] weiter";0;;
"1260179877491.txt";"TRANSCRIPTION: tja wenn alle mal so freundlich wären wie die nette junge Dame die mich da *gerade* beraten hat dann wären wir ja mit allem zufrieden also die Beratung war sehr gut [breath]";0;;
"1260179997529.txt";"TRANSCRIPTION: ich war mit der Beratung sehr sehr zufrieden was früher nicht so war [breath] vielen Dank noch mal [pause] weiter";0;;
"1260179997780.txt";"TRANSCRIPTION: ja der Anruf war super da das will ich nicht kritisieren was ich aber kritisieren muss unbedingt ist dass jedes Mal wenn man bei Ihnen anruft die armen Mitarbeiter am [fragment] @hes@ am Telefon nicht wissen was der Kunde für Telefongespräche vorher hatte die *haben* kein Einblick in die Daten das ist eine Katastrophe";0;;
"1260180117818.txt";"TRANSCRIPTION: weiter";0;;
"1260180118063.txt";"TRANSCRIPTION: [breath] ja leider wird immer erst etwas getan wenn das Kind schon in *den* Brunnen gefallen ist und die eine Stelle weiß nicht was die andere macht aber deswegen ist man ja bei der Telekom weil man das braucht und leider immer genau dasselbe dort funktioniert und genau so das passiert";"d";;
"1260180118116.txt";"TRANSCRIPTION: nun es wäre vorteilhaft wenn man nicht nur eine Aufschiebung der Rechnung sondern wenn man auch gleich eine Teilung der Rechnung @hes@ telefonisch vereinbaren könnte dass man nicht noch extra schreiben muss ansonsten war das Gespräch eigentlich sehr nett und freundlich [pause] weiter";4;;
"1260180118168.txt";"TRANSCRIPTION: [breath] der Berater war sehr kompetent sehr freundlich und hat @hes@ mein Problem sofort bearbeiten können also ich bin äußerst zufrieden ja [pause] weiter so also man wünscht sich mehr solche Leute bei der Telekom";0;;
"1260180118217.txt";"TRANSCRIPTION: @hes@ das Gespräch war @hes@ sehr kompetent und ich war mit dem Mitarbeiter sehr zufrieden @hes@ leider [fragment] musste ich fast eine Viertelstunde warten bis ich weiter gegeben wurde weiter [vocal]";"e";;
"1260180358263.txt";"TRANSCRIPTION: weiter [pause] weiter [pause] weiter";0;;
"1260180358505.txt";"TRANSCRIPTION: weiter";0;;
"1260180478535.txt";"TRANSCRIPTION: [fragment] [noise]";0;;
"1260180598791.txt";"TRANSCRIPTION: [vocal] also dieses Mal hat es wunderbar geklappt relativ schnell das ist aber das erste Mal seit ich so was mache meistens [fragment] steckt man in der Warteschleife und meistens @hes@ nervt einen diese diese @hes@ diese Weiterverbindung @hes@ fürchterlich heute war's perfekt";0;;
"1260180718992.txt";"TRANSCRIPTION: [fragment] weiter";0;;
"1260180719237.txt";"TRANSCRIPTION: weiter";0;;
"1260180720915.txt";"TRANSCRIPTION: [fragment] [noise] weiter";0;;
"1260180720953.txt";"TRANSCRIPTION: der Mitarbeiter war sehr nett und zuvorkommend und hat mir wunderbar weiter geholfen";0;;
"1260180840997.txt";"TRANSCRIPTION: [breath] ich muss sagen dass Ihr automatische Telefonnummer Aufnahme nicht okay ist ich habe mindestens die Nummer viermal wiederholen müssen und dann ist sie immer noch nicht richtig gespeichert worden sehr traurig";0;;
"1260181081293.txt";"TRANSCRIPTION: [breath] ich hatte angerufen wegen meiner Dezemberrechnung die falsch detailliert ausgeführt worden ist weil der November schon bereits bezahlt ist stand jetzt in den nachfolgenden Rechnungen [breath] der November [fragment] noch mal mit dem neuen Produkt drauf Entertain was ich aber gar nicht möchte darum dreht es sich ich wollte die sechzehn tausender Plus Leitung haben also Comfort Plus [breath] mehr wollte ich nicht und somit hat man mir jetzt den November noch mal neu berechnet obwohl ich das schon bezahlt habe und das war der ganze womit ich nicht zufrieden war also die Rechnung ist total verkehrt das war der Anruf Grund dass es berichtig wird darauf warte ich jetzt noch ich dass es also nicht vier und sechzig Euro sind sondern ganze zehn Euro müssten das weniger sein liegt aber alles schon in Ihrem Center vor und ich hoffe dass das richtig gemacht wird";4;1;
"1260181081522.txt";"TRANSCRIPTION: [breath] weiter [vocal]";0;;
"1260181201554.txt";"TRANSCRIPTION: weiter";0;;
"1260181201800.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1260181321837.txt";"TRANSCRIPTION: [vocal] es ist alles so gelaufen wie ich mir das vorgestellt habe besten Dank und es war wirklich gut Wiederhören";0;;
"1260181322174.txt";"TRANSCRIPTION: die Beratung ist sehr gut ich bin sehr zufrieden [pause] okay [vocal] [pause] weiter [vocal]";0;;
"1260181442212.txt";"TRANSCRIPTION: weiter";0;;
"1260181562487.txt";"TRANSCRIPTION: [vocal] ich bin sehr unzufrieden weil ich jetzt eine Woche auf meine Anschluss warte ich bin umgezogen und @hes@ seit einer Woche funktioniert unser Telefon nicht ich telefoniere jeden Tag zweimal mit @hes@ den Leuten von der Telekom und @hes@ hab' ehrlich gesagt die Schnauze voll [pause] und überlege zu kündigen weil @hes@ das absolut inakzeptabel ist @hes@ ich bin aufs Telefon angewiesen kann jetzt all meine Telefonate mit Handy @hes@ durchführen und @hes@ frage mich wer dann meine Rechnungen bezahlt und für die Zeit wo das @hes@ Telefon nicht funktioniert zahle ich keinen Cent und @hes@ wie gesagte es wird sich überhaupt nicht drum gekümmert @hes@ ich hab' schon mit zehn verschiedenen Leuten telefoniert und @hes@ jedes Mal wird mir versichert dass ich zurück gerufen werde was nicht geschehen ist und @hes@ dass jemand vorbei kommt was auch nicht geschehen ist und @hes@ wie [fragment]";1;;
"1260182042732.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1260182042922.txt";"TRANSCRIPTION: wir ((brauchen)) eine (()) (()) (())";0;;
"1260182162952.txt";"TRANSCRIPTION: weiter";0;;
"1260182163281.txt";"TRANSCRIPTION: [vocal] also ich habe jetzt das zweite Mal angerufen und ich bin wieder aus der Leitung geschmissen worden und ich weiß immer noch nicht was mit meinem Anschluss passiert [breath] ich bin echt sehr unzufrieden";"a";;
"1260182283339.txt";"TRANSCRIPTION: @hes@ habe telefoniert mit Herrn [vorn] [nachn] @hes@ war sehr sehr sehr zufrieden @hes@ war sehr nett sehr freundlich und äußerst kompetent konnte mir sehr gut weiter helfen";0;;
"1260182283602.txt";"TRANSCRIPTION: die Auskunft war ganz gut gewesen aber @hes@ ich kann schlecht was mit anfangen ich muss jetzt erst mal versuchen was da @hes@ für *eine* Störung bei mir vorliegt [pause] weiter";3;;
"1260182403673.txt";"TRANSCRIPTION: weiter [garbage]";0;;
"1260182403943.txt";"TRANSCRIPTION: [breath] da Gespräch war sehr angenehm die Damen beim Servicecenter sind sehr sehr nett sehr freundlich [breath] und helfen einem so weit sie können das einzige was mir heute auf den @hes@ Keks geht ist der Telekom [fragment] T-Mobile Shop da ((haben)) die Leute leider nicht immer ihre die Qualität wie man sich das wünscht";0;;
"1260182404019.txt";"TRANSCRIPTION: [breath] super zufrieden freundlich korrekte Auskunft schnell verbunden @hes@ das ist der Grund warum ich bei T-Online bin und nicht bei Arcor oder sonst irgendeinem Telefon oder online Center";0;;
"1260182404055.txt";"TRANSCRIPTION: [fragment] [noise]";0;;
"1260182524089.txt";"TRANSCRIPTION: [breath] ja wir sind noch zu keinem Ergebnis gekommen";"b";;
"1260182524320.txt";"TRANSCRIPTION: weiter";0;;
"1260182524372.txt";"TRANSCRIPTION: [breath] das Gespräch mit der letzten Beraterin war super sie hat mich auch wirklich gut informiert was bisher die anderen Mitarbeiter noch nicht getan haben";0;;
"1260182524407.txt";"TRANSCRIPTION: einfach weiter";0;;
"1260182764445.txt";"TRANSCRIPTION: weiter";0;;
"1260182884708.txt";"TRANSCRIPTION: [trash]";0;;
"1260182884992.txt";"TRANSCRIPTION: weiter [pause] [noise] eigentlich hab' ich weiter gesagt aber meine Meinung ist @hes@ ist ich bin zufrieden ich hab' alles erfahren was ich erfahren wollte problemlose Abwicklung alles prima [pause] muss ich jetzt noch wie lange muss ich jetzt noch weiter reden eine Minute voll reden [vocal] lala [vocal] @hes@ tja @hes@ nu was sagt man da @hes@ nö da fällt mir jetzt *nichts* mehr ein wie lange geht die Minute noch [pause] wie lange so *eine* Minute sei kann [pause] na wann geht's weiter [pause] jetzt ach komm mal";0;;
"1260182885039.txt";"TRANSCRIPTION: weiter bitte";0;;
"1260183005097.txt";"TRANSCRIPTION: [breath] das war ein katastrophales Gespräch [breath] ich bin hier also mit @hes@ sechs bis sieben Sachbearbeitern verbunden worden einschließlich Warteschleife das ist also ein unmöglicher Service um [fragment] um nicht sagen zu müssen überhaupt kein Service [pause] weiter";"d";;
"1260183005333.txt";"TRANSCRIPTION: ich kann keine @hes@ Beurteilung @hes@ geben weil dieses Gespräch nicht beendet worden ist sondern nur abgebrochen";"b";;
"1260183005381.txt";"TRANSCRIPTION: ich war mit dem Gespräch sehr zufrieden die habe vollkommen Auskunft erhalten und bin damit äußerst [pause] angenehm überrascht dass es so schnell ging";0;;
"1260183005426.txt";"TRANSCRIPTION: [breath] weiter [pause] ich war heute sehr zufrieden hatte auch schon [pause] andere Erfahrungen aber heute war ich sehr sehr sehr zufrieden";0;;
"1260183245499.txt";"TRANSCRIPTION: sehr nett sehr informativ";0;;
"1260183245693.txt";"TRANSCRIPTION: weiter";0;;
"1260183245724.txt";"TRANSCRIPTION: weiter";0;;
"1260183365766.txt";"TRANSCRIPTION: [fragment] [noise] weiter [pause] weiter [pause] weiter weiter weiter [pause] weiter [pause] man ich hab' nicht so viel Zeit weiter";0;;
"1260183366043.txt";"TRANSCRIPTION: weiter";0;;
"1260183606079.txt";"TRANSCRIPTION: [breath] also ich war sehr zufrieden mit dem Service wunderbar erklärt bekommen";0;;
"1260183606268.txt";"TRANSCRIPTION: [vocal] ich war mit der Antwort des Kollegen sehr zufrieden er hat mir sehr weiter helfen können";0;;
"1260183726380.txt";"TRANSCRIPTION: [noise] weiter [pause] weiter";0;;
"1260183726606.txt";"TRANSCRIPTION: weiter";0;;
"1260183726866.txt";"TRANSCRIPTION: [breath] @hes@ der Anruf war gut dies [fragment] Roboter die Telefonroboter oder Telefonautomaten [pause] verstören und sind auch unpräzise @hes@ ich [fragment] hatte in einem Schreiben eine Nummer vorgegeben gekriegt die ich angerufen hab' dann bin ich an eine andere Nummer verwiesen worden an die Geschäftsnummer [breath] ich bin von der null acht hundert drei und dreißig null eins sechs zwei eins verwiesen worden auf die null acht hundert drei *und* dreißig null eins tausend drei hundert habe die dann [fragment] auch gewählt und wurde gefragt ob ich @hes@ aus dem gleichen Grund anrufe wie bei meinem letzten Anruf selbstverständlich hab' ich hat sich der Grund nicht verändert *aber* dadurch bin ich natürlich wieder bei der alten Nummer gelandet und das ist Quatsch das kann ja nicht sein also mein Grund hat sich ja nicht verändert sondern es hat sich ja einfach nur Ihr Ansprechpartner verändert @hes@ das ist schlecht programmiert da müsste man was tun";"d";;
"1260183846921.txt";"TRANSCRIPTION: [breath] ich war zufrieden mit dem Gespräch es war mir @hes@ es wurde mir ein Hinweis gegeben das ich @hes@ demnächst berücksichtigen werde also ich bin sehr zufrieden";0;;
"1260183847222.txt";"TRANSCRIPTION: tja ich hab' angerufen diese @hes@ Telefonnummer die drei und dreißig null ein tausend und @hes@ über [fragment] @hes@ hab' eine Anfrage zur Auftragsbestätigung und dann hieß es ich werde mit dem zuständigen Sachbearbeiter verbunden dann kam keine Musik kein Ton und kein gar *nichts* und nach @hes@ drei Minuten oder was kam jetzt eben diese @hes@ Bewertung des Anrufs den Anruf kann ich nicht bewerten weil er hat überhaupt nicht stattgefunden also weiter";1;"a";
"1260183847269.txt";"TRANSCRIPTION: [breath] @hes@ mit ich habe mit Herr [nachn] gesprochen und er war erste Mal ein Berater ((auch)) er hat mich sehr gut @hes@ beraten wirklich ich bin sehr zufrieden";0;;
"1260184087352.txt";"TRANSCRIPTION: der Service hat also das veranlasst was zu machen war und mehr konnte er dann auch nicht tut aber damit bin ich dann äußerst zufrieden nämlich dass *ein* Techniker kommt der sich um die Sache kümmert weiter";0;;
"1260184207555.txt";"TRANSCRIPTION: [breath] also ein sehr @hes@ fähiger Mitarbeiter @hes@ einer der besten Gespräch die ich bis jetzt hatte also [fragment] *ein* ganz Mensch und also hat Spaß gemacht [breath]";0;;
"1260184327769.txt";"TRANSCRIPTION: ja [pause] ja super hat mir gut gefallen ich bin auch diesmal sehr schnell durchgekommen wider Erwarten [breath] gegen sonstige Gewohnheiten und die [fragment] die @hes@ ja die Sachbearbeiterin war super @hes@ [fragment] involviert und auch sehr gut @hes@ ja technisch hat mich sehr gut technisch beraten";0;;
"1260184448087.txt";"TRANSCRIPTION: [breath] der Mitarbeiter hatte mir eben gesagt er wollte da nur was nachgucken und einfach war das Gespräch weg [pause] weiter";"b";;
"1260184568301.txt";"TRANSCRIPTION: weiter [noise]";0;;
"1260184688480.txt";"TRANSCRIPTION: [breath] die Dame hat einfach aufgelegt ich war überhaupt noch nicht fertig mit dem Gespräch es war *eine* Unverschämtheit [noise]";"b";;
"1260184928731.txt";"TRANSCRIPTION: war ein sehr gutes Gespräch jedoch hätte ich mir gewünscht [breath] das @hes@ von seitens der Telekom *eine* *kleine* Entschädigung bezüglich der des Ärgers den wir jetzt schon fast acht Jahre hatten @hes@ da irgendwie *ein* Entgegenkommen notwendig [fragment] gewesen wär' wenn ich das mal so ausdrücken darf *nicht* aber leider [vocal] aber grundsätzlich war ich sehr zufrieden die [fragment] @hes@ Kundenberaterin war sehr kompetent und nett";0;;
"1260185048928.txt";"TRANSCRIPTION: ein sehr freundlicher Berater sehr ausführliche Beratung völlig zufrieden stellend";0;;
"1260185049137.txt";"TRANSCRIPTION: ich war sehr zufrieden mit der Beratung sehr sehr freundlich danke schön";0;;
"1260185169179.txt";"TRANSCRIPTION: [breath] das wahrscheinlich der Signalton ich war äußerst zufrieden mit der Beurteilung und mit dem Angebot was mir die Dame gemacht hat [breath] [fragment] dann kann es weiter gehen";0;;
"1260185289357.txt";"TRANSCRIPTION: [fragment] weiter";0;;
"1260185289675.txt";"TRANSCRIPTION: [fragment] ((und)) ((dann)) sag' ich mal Reibekuchen [pause] hallo ((sind)) ((Sie)) [garbage] [vocal]";0;;
"1260185409710.txt";"TRANSCRIPTION: weiter [noise]";0;;
"1260185409936.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1260185529991.txt";"TRANSCRIPTION: [trash]";0;;
"1260185530225.txt";"TRANSCRIPTION: weiter [noise]";0;;
"1260185530285.txt";"TRANSCRIPTION: [fragment] [noise] [breath]";0;;
"1260185650326.txt";"TRANSCRIPTION: nein alle Fragen von mir wurden korrekt [fragment] @hes@ beantwortet [pause] man hat mir vernünftig Auskunft gegeben ich war also wirklich über das Gespräch sehr zufrieden";0;;
"1260185650600.txt";"TRANSCRIPTION: ich kann gar keine Bewertung abgeben weil ich noch gar keine Verbindung mit einem Mitarbeiter hatte";"a";;
"1260186010641.txt";"TRANSCRIPTION: [breath] das Beratungsgespräch ist noch nicht beendet worden";"b";;
"1260186010908.txt";"TRANSCRIPTION: [breath] ihr Mitarbeiter hat mich einfach aus der Leitung geworfen [garbage] anstatt meine Frage zu beantworten [garbage]";"b";;
"1260186130944.txt";"TRANSCRIPTION: ja ich hatte einen sehr netten Berater und bin äußerst zufrieden [vocal]";0;;
"1260186251134.txt";"TRANSCRIPTION: das Gespräch war in Ordnung und alle Informationen die ich gebraucht hab' die hab' ich bekommen [noise]";0;;
"1260186251417.txt";"TRANSCRIPTION: es ist äußerst umständlich wirklich einen Berater zu bekommen mit Handynummer Kunden Kontennummer @hes@ Nummern die man Kartennummer die man gar *nicht* greifbar hat wo ich erst mein Handy auseinander oder meine Vertragsunterlagen wälzen muss wenn ich *ein* Problem hab' müsste *das* mit der Rufnummer ja eigentlich funktionieren ansonsten unheimlich kompliziert";0;;
"1260186251536.txt";"TRANSCRIPTION: ich bin sehr freundlich behandelt worden bei diesem letzten Anruf um den es geht @hes@ [pause] außer einem Anruf vor zehn Tagen ging es mir immer gut mit Ihren Telekom Mitarbeitern nur leider kommen wir nicht weiter da ich seit dem zwei und zwanzigsten November völlig ohne Internet bin und jetzt endlich für morgen Vormittag einen Termin vereinbart mit einem Außenmitarbeiter für die Störung habe vielen Dank";3;;
"1260186491613.txt";"TRANSCRIPTION: ja ich war mit der Mitarbeiterin sehr sehr zufrieden sie war äußerst höflich äußerst zuvorkommen und mein Problem oder meine Anfrage wurde auch gelöst also es gibt keine Beanstandungen und es war super *nicht* die Frau können Sie gern behalten oder ich weiß ja nicht [vocal] okay ja das war's und ich bedanke mich kommt da noch mehr";0;;
"1260186611876.txt";"TRANSCRIPTION: es war eine hervorragende Beratung sehr freundlich sehr zuvorkommend absolut kompetent [breath] und @hes@ abgesehen davon bin ich auch sehr begeistert dass man sich mittlerweile auch telefonisch einfach ummelden kann ja und hatte eine äußerst gute kompetente schnelle sehr nette Beratung [pause] und weiter";2;;
"1260186612092.txt";"TRANSCRIPTION: [breath] die Kundenbetreuung an sich ist ja eigentlich sehr zufrieden stellend nur mit Fehlerbehebung die mittlerweile fast zwei Monate dauert [breath] da kann man ja eher sehr unzufrieden sein";0;;
"1260186612132.txt";"TRANSCRIPTION: [vocal] ich war mit diesem Gespräch sehr zufrieden Ihre Mitarbeiterin hat mich gut aufgeklärt und informiert es war sehr angenehm";0;;
"1260186732181.txt";"TRANSCRIPTION: [breath] ich habe jetzt mehrmals beim Kundendienst angerufen @hes@ für meine [fragment] Angelegenheit und nie die Auskunft bekommen die ich heute bekommen habe heute hab' ich verstanden wie das funktioniert und ich kann [fragment] ich warte das gerne ab bis alles richtig geschalten ist der @hes@ Berater hat mich super informiert";0;;
"1260186852444.txt";"TRANSCRIPTION: [breath] also ich war mit der Bedienung und dem *Gespräch* @hes@ mit der Kundenberaterin sehr zufrieden sie hat mir auch sofort weiter geholfen obwohl *ich* meine eigene Postleitzahl nicht wusste und @hes@ hat mir *auch* noch *einen* Tipp gegeben wo ich *einen* @hes@ Akku für meinen alten Blackberry bekomme also super äußerst zufrieden";1;;
"1260186972697.txt";"TRANSCRIPTION: weiter [vocal] [pause] jetzt weiter";0;;
"1260187212906.txt";"TRANSCRIPTION: [breath] also ich bin ganz doll zufrieden ich kann sicherlich froh sein dass meine Schwester *eine* [fragment] meine gehörlose Schwester *eine* Störung in der Leitung hatte ich bin gleich sehr zu dem Flatnet Tarif gekommen den ich mir ((eigentlich)) bestellen konnte sehr schön von Kollegin eins und ((auch)) Kollegin zwei bei der Telekom weiter";3;;
"1260187334718.txt";"TRANSCRIPTION: nein das Gespräch war angenehm sehr höflich und kompetent ich bin wirklich @hes@ überrascht";0;;
"1260187454961.txt";"TRANSCRIPTION: der Kollege war etwas unfreundlich am Telefon und @hes@ die Auskunft für mich ungenügend [breath]";"d";;
"1260187575218.txt";"TRANSCRIPTION: [garbage] [pause] @hes@ weiter [pause] ja so ein Mist";0;;
"1260187695402.txt";"TRANSCRIPTION: weiter";0;;
"1260187815664.txt";"TRANSCRIPTION: weiter";0;;
"1260187815876.txt";"TRANSCRIPTION: [vocal] Ihre Mitarbeiter war Mitarbeiterin war sehr freundlich konnte mir alle Auskünfte erteilen und @hes@ ich würde gerne wieder mit ihr telefonieren";0;;
"1260187815927.txt";"TRANSCRIPTION: das Angebot und der Hinweis war sehr wichtig und sehr interessant wo im Internet nicht ersichtlich war [pause] und das war sehr gut auch von dem Kollegen";0;;
"1260187816038.txt";"TRANSCRIPTION: [breath] @hes@ ja ich war mit dem Beratungsgespräch sehr zufrieden der Kollege war sehr freundlich konnte mir bei meinem Anliegen auch weiter helfen ich hoffe dementsprechend auf einen Rückruf und das ist alles was ich dazu zu sagen habe vielen lieben Dank";0;;
"1260188056093.txt";"TRANSCRIPTION: [breath] Ihr Mitarbeiter war sehr freundlich war sehr gut informiert hat mich @hes@ über [fragment] Neuerungen alles in allem gesehen ein wunderbar sehr gutes Gespräch hat mir gut gefallen";1;;
"1260188176355.txt";"TRANSCRIPTION: [breath] war toll schnell und *kompetent* [fragment]";0;;
"1260188176588.txt";"TRANSCRIPTION: eine sehr kompetente und zufrieden stellende Antwort Ihrer Mitarbeiter [pause] sofortige Auskunft zu allen Problemen";0;;
"1260188416624.txt";"TRANSCRIPTION: weiter";0;;
"1260188536810.txt";"TRANSCRIPTION: [fragment] weiter [pause] was soll *denn* das für *ein* Blödsinn [vocal]";0;;
"1260188777017.txt";"TRANSCRIPTION: ich warte immer noch auf die Verbindung mit Eurer Technik nicht auf die Abfrage wie mir das Gespräch gefallen hat [noise]";"a";;
"1260188897283.txt";"TRANSCRIPTION: es war *ein* sehr freundlicher Berater weiter";0;;
"1260188897501.txt";"TRANSCRIPTION: @hes@ weiter [pause] die Dame war sehr nett und hat mir geholfen wenn es funktioniert was sie mir versprochen hat dann *ist* alle in Ordnung dann bin ich zufrieden";0;;
"1260188897552.txt";"TRANSCRIPTION: [fragment] [pause] [noise]";0;;
"1260189017589.txt";"TRANSCRIPTION: weiter";0;;
"1260189497797.txt";"TRANSCRIPTION: weiter";0;;
"1260189617988.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1260189618225.txt";"TRANSCRIPTION: tausend verschiedene Nummern und immer *ein* Ziel totale Scheiße die Technik";0;;
"1260189738318.txt";"TRANSCRIPTION: [vocal] ja ich bin sehr zufrieden mit dem *Kundenservice* immer sehr freundlich und sehr nett danke";0;;
"1260189978605.txt";"TRANSCRIPTION: [breath] @hes@ mit diesem Anruf @hes@ war ich sehr zufrieden [vocal] ich bin eigentlich immer zufrieden weiter";0;;
"1260189978807.txt";"TRANSCRIPTION: also ich war sehr zufrieden eben mit dem Gespräch der Mann war sehr hilfsbereit und auch sehr freundlich und mir wurde jetzt geholfen vielen Dank";0;;
"1260190098946.txt";"TRANSCRIPTION: also ich bin mit dem Service sehr zufrieden ob das jetzt *ein* Herr oder *eine* Dame am Telefon war ich kann da nichts Negatives sagen [breath] bloß ich möchte wenn ich eine neue Änderung habe dann will ich selbst per [fragment] persönlich mit der Telekom in der Innenstadt Kontakt aufnehmen [breath] also ich mach' nichts am Telefon [breath] also *eine* Änderung *Flatrate* Flatrate oder wie die heißen so also *ich* bin jedenfalls zufrieden";1;;
"1260190100749.txt";"TRANSCRIPTION: weiter";0;;
"1260190340880.txt";"TRANSCRIPTION: [breath] guten Tag mein Name ist [nachn] meine Telefonnummer ist die [tel] ich bin seit neuestem T-Mobile Kunde und hatte heut das Vergnügen mit dem Herrn [nachn] zu sprechen [breath] ich hatte eine einfache Frage zu meinem online @hes@ Center und dort hab' ich einen Rechnungs Posten gesehen [breath] der mir spanisch vorkommt das heißt den kann es ((irgendwie)) nicht geben und Herr [nachn] konnte mir das nicht erklären was das für ein Posten ist zum einen zum anderen hat er sich selbstverständlich nicht so besonders freundlich mir gegenüber gezeigt also er war sichtlich gereizt obwohl ich eigentlich meinerseits nicht dazu beigetragen habe [breath] @hes@ ja ich hoffe das wird helfen die Service ((Qualität)) zu steigern und @hes@ habe auch nichts dagegen über einen @hes@ Rückruf zum zu (Klärung)) oder zu fragen vielen Dank";4;"d";
"1260190581122.txt";"TRANSCRIPTION: die Beratung war sehr kompetent danke [pause] und weiter";0;;
"1260190581360.txt";"TRANSCRIPTION: [breath] das Gespräch wurde noch nicht beendet vielmehr die Information wurde nicht gegeben die ich erbeten hab' sondern ich wurde gleich weitergeleitet in dieses [fragment] Interview";"b";;
"1260190701394.txt";"TRANSCRIPTION: weiter [breath] [noise]";0;;
"1260190701598.txt";"TRANSCRIPTION: [noise] entschuldigen Sie ich war mit dem Servicecenter verbunden mit einem @hes@ mit einem Mitarbeiter und ich bin andauernd unterbrochen worden von diesen von diesen Fragen zum @hes@ zur Service Qualität [breath]";"b";;
"1260190701669.txt";"TRANSCRIPTION: weiter [noise] [breath]";0;;
"1260190821727.txt";"TRANSCRIPTION: weiter";0;;
"1260190821924.txt";"TRANSCRIPTION: weiter";0;;
"1260190822000.txt";"TRANSCRIPTION: [breath] hallo also ich muss ganz ehrlich sagen ich war mit diesem @hes@ Beratungsgespräch äußerst zufrieden es war ein sehr kompetenter Herr äußerst freundlich @hes@ an solchen Mitarbeitern sollte die Telekom durchaus festhalten da das leider nicht der Standard ist bei Ihnen [pause] [garbage]";0;;
"1260190942113.txt";"TRANSCRIPTION: @hes@ ich bin nicht ich bin nicht unzufrieden mit dem @hes@ Herrn *den* ich am Telefon hatte sondern ich bin unzufrieden weil hier das Datum was uns vorgegeben wurde der Kundenservice der kommen wollte am achten zwölften schon am siebten da war [pause] und wir natürlich ihn nicht angetroffen haben das find' ich nicht in Ordnung wenn uns ein Termin gegeben wird und dann kommt einfach der Techniker einen Tag früher [pause] da kann aber natürlich der @hes@ der ((ja)) der Service den ich am Telefon hatte nichts dafür aber ich finde es nicht in Ordnung vom Kunden @hes@ von dem Techniker";1;;
"1260190942373.txt";"TRANSCRIPTION: weiter";0;;
"1260190942421.txt";"TRANSCRIPTION: weiter";0;;
"1260190942472.txt";"TRANSCRIPTION: so das war bisher alles sehr befriedigend und jetzt ist mein Wunsch dass ich weiter geleitet wird werde wie mir das versprochen wurde [breath] es ist nämlich so dass ich meine Tochter von der Schule abholen muss und man will dann nicht so lange in der Leitung hängen ohne einem Ziel näher zu kommen";"b";;
"1260191062524.txt";"TRANSCRIPTION: [breath] wenn ich bei der Telekom anrufe und ein Problem habe wird das sofort gelöst und Ihre Mitarbeiter schätze ich als sehr kompetent ein [breath] und möchte mich auch für die eben geführte Beratung bedanken";0;;
"1260191062772.txt";"TRANSCRIPTION: mit meinem Anliegen mit Ihnen überhaupt nicht reden und daher kann ich *das* [vocal] kann ich nicht zufrieden sein";"a";;
"1260191302813.txt";"TRANSCRIPTION: weiter [noise] weiter";0;;
"1260191303029.txt";"TRANSCRIPTION: [fragment] [noise] weiter [breath]";0;;
"1260191303096.txt";"TRANSCRIPTION: weiter [noise] [pause] weiter [pause] weiter";0;;
"1260191423139.txt";"TRANSCRIPTION: [breath] ja ich wurde nett bedient und auch sehr kompetent und @hes@ ich hatte am Sonntag schon mal ein Gespräch mit einem Kundenberater Serviceberater und das war @hes@ genauso zufrieden stellend muss ich sagen Ende [breath]";0;;
"1260191543352.txt";"TRANSCRIPTION: das Gespräch und die Auskunft hat mir sehr weiter geholfen möcht' ich mit sehr zufrieden markieren";0;;
"1260191543620.txt";"TRANSCRIPTION: ja das Gespräch ist sehr kompetent verlaufen @hes@ es ist rasch gegangen und @hes@ es ist wie ich schon gesagt habe zu meiner vollen Zufriedenheit gelaufen";0;;
"1260191543676.txt";"TRANSCRIPTION: [vocal] wir haben einen Internet Zugang der hat von Anfang an nicht funktioniert ich habe *eine* vorübergehende [fragment] neue Kennung [fragment] bekommen jetzt geht weder die alte Kennung noch die Originaldaten [breath] und ich bin sehr verärgert";1;3;
"1260191663775.txt";"TRANSCRIPTION: [fragment] weiter";0;;
"1260191784065.txt";"TRANSCRIPTION: ich war [fragment] ich war insofern sehr zufrieden weil ich die Auskunft bekommen hab' die ich brauche leider konnten wir also das nicht regeln weil ich nicht weiß was für einen Router ich an meinem @hes@ PC habe [breath] das dumme ist nur dass ich beim nächsten Anruf nicht wieder bei diesem Mitarbeiter raus komme das finde ich schade ((dann)) muss man wieder alles von vorne erklären weiter";0;;
"1260191904339.txt";"TRANSCRIPTION: [fragment] weiter";0;;
