"1259920235583.txt";"TRANSCRIPTION: [breath] ich habe jetzt das dritte Mal angerufen bin jedes Mal mehrfach verbunden worden [breath] und habe noch gar keine Antwort bekommen weil ich immer noch darauf warte dass ich verbunden werde";"a";;
"1259920235820.txt";"TRANSCRIPTION: weiter";0;;
"1259920595882.txt";"TRANSCRIPTION: [vocal] also ich hatte die [fragment] @hes@ also ich war ständig bei Telekom viele viele Jahre [breath] bis @hes@ dieses Jahr [vocal] im Mai und jetzt bin ich also mit dem andern nicht zufrieden die Leitung wo ich gekriegt hab' von meinem [fragment] von meine Junge und ich möchte wieder zu Telekom";1;;
"1259920596125.txt";"TRANSCRIPTION: [vocal] die Mitarbeiterin schien nicht kompetent das System war nicht gestartet musste umständig lange hochgefahren und angemeldet werden [breath] und @hes@ die Mitarbeiterin schien mir eben [pause] nicht @hes@ kompetent [garbage]";"d";;
"1259920716206.txt";"TRANSCRIPTION: mit der jetzigen @hes@ getätigten Kundenberatung war ich @hes@ äußerst zufrieden weil Ihre @hes@ Mitarbeiterin mich auch auf diese Sachnummer hingewiesen hat [breath] und mich in allen Belangen die ich hatte @hes@ vorzüglich beraten hat [noise]";0;;
"1259920837802.txt";"TRANSCRIPTION: find' es generell unüblich [pause] lange warten zu müssen [pause] schlecht beraten zu werden ((sei)) ((es)) T-Punkt bei Einkäufen [pause] ich find' es nicht gut falsche Produkte zugesandt zu kriegen welche man nicht bestellt hat sondern [pause] gänzlich andere Produkte Nachfolgemodelle ohne vorher gefragt zu [pause] und automatisch [fragment] automatisierte @hes@ [fragment] Anfragen @hes@ da hilft auch keine Verbesserung der Software [pause] raus damit es [fragment] ich möchte mit einem Menschen sprechen ich bin kurz davor alle meine Verträge bei der Telekom zu kündigen [pause] weiter [vocal]";1;"d";
"1259920838034.txt";"TRANSCRIPTION: ich hatte eine sehr kompetente sehr freundliche Sachbearbeiterin am Telefon die mir sehr weiter geholfen hat";0;;
"1259920958075.txt";"TRANSCRIPTION: [breath] also ich wurde @hes@ perfekt beraten ich [fragment] wollte was wissen und es wurde genau so wie ich *es* wollte weiter geholfen ich bin sehr zufrieden";0;;
"1259920958293.txt";"TRANSCRIPTION: also ich bin mit dem Gespräch des Ihres Mitarbeiters sehr zufrieden aber Ihr Sprachcomputer ist die reinste Katastrophe [breath] vielen Dank";0;;
"1259921078373.txt";"TRANSCRIPTION: weiter";0;;
"1259921198602.txt";"TRANSCRIPTION: es war eine sehr nette junge Dame die mich beraten hat und mir Auskunft gegeben hat @hes@ ich war sehr zufrieden danke schön";0;;
"1259921318797.txt";"TRANSCRIPTION: [vocal] ich find's schon in Ordnung";0;;
"1259921319052.txt";"TRANSCRIPTION: [breath] *es* war eine sehr nette Kollegin die dort *dran* war muss *ich* sagen [breath] die mir *auch* noch *ein* Hinweis also man kann da wirklich nicht meckern wenn *das* immer so wäre könnte man eigentlich fast mit der Telekom rundum zufrieden sein";0;;
"1259921319100.txt";"TRANSCRIPTION: mein Problem mein Problem wurde erkannt es wurde auch @hes@ [fragment] von der Ferne aus diagnostiziert @hes@ die Antwort die hier rüber kam war klar und und plausibel und ich war rundum zufrieden";0;;
"1259921439151.txt";"TRANSCRIPTION: [breath] ich habe Sie jetzt eben angerufen habe also diese ganzen Formalitäten mitgemacht um durchgestellt zu werden habe gar keinen Anschluss bekommen stattdessen habe ich aber jetzt eine Bewertung abzugeben also so etwas ist so schlecht wie man *es* sich gar nicht vorstellen kann";"a";;
"1259921439430.txt";"TRANSCRIPTION: weiter";0;;
"1259921559525.txt";"TRANSCRIPTION: weiter [pause] weiter";0;;
"1259921559776.txt";"TRANSCRIPTION: ich war mit der Kundenberaterin zufrieden und ich hoffe dass sie mir jetzt weiter hilft und das spricht sich ja erst @hes@ (()) das kommt erst mit der nächsten Telefon Rechnung mehr kann ich da jetzt nicht zu sagen weiter";0;;
"1259921559869.txt";"TRANSCRIPTION: weiter [vocal] weiter";0;;
"1259921561339.txt";"TRANSCRIPTION: [noise] alles okay nur im Ergebnis hab' ich keine Verbindung bekommen kann natürlich sein [breath] dass der @hes@ für meine Begriffe gestörte Anschluss ein Faxgerät angeschlossen hat aber das weiß ich nun nicht sonst sonst bin ich sehr zufrieden";3;;
"1259921681403.txt";"TRANSCRIPTION: [breath] also wenn der Rückruf @hes@ der versprochen worden ist kommt dann bin ich sicherlich auch sehr zufrieden";"d";;
"1259921801622.txt";"TRANSCRIPTION: es ist unglaublich ich sollte weiter verbunden werden [breath] dann [fragment] bekomm' ich auf einmal diese Abfrage hier rein es ist *eine* Katastrophe die ganze Telekom Bande [pause] und das ist nicht das erste Mal";"a";;
"1259921801839.txt";"TRANSCRIPTION: weiter [pause] ich bin mit dem Kundenservice sehr zufrieden man hab' gut helfen können und @hes@ ja super zufrieden äußerst zufrieden";0;;
"1259921801934.txt";"TRANSCRIPTION: [breath] warum wurde ich einfach aus der Leitung raus geschmissen kann [breath] man mich einfach nicht [vocal] helfen warum was ist das für ein Grund danke";"b";;
"1259921921980.txt";"TRANSCRIPTION: ((das)) ((hab')) ich nicht verstanden [pause] das hab' ich nicht verstanden [pause] weiter";0;;
"1259921922193.txt";"TRANSCRIPTION: [fragment] [noise]";0;;
"1259922042233.txt";"TRANSCRIPTION: weiter";0;;
"1259922042432.txt";"TRANSCRIPTION: [breath] ((also)) ist sehr gute Beratung gewesen und ich bin sehr zufrieden danke schön";0;;
"1259922042464.txt";"TRANSCRIPTION: ((weiter)) [noise]";0;;
"1259922162512.txt";"TRANSCRIPTION: also der junge Mann hat mich außerordentlich gut beraten mit Geduld und viel Sachkenntnis [noise] das hat mir gefallen und wir haben @hes@ die Verträge entsprechend meinen Wünschen geändert danke schön [pause] weiter";1;;
"1259922282744.txt";"TRANSCRIPTION: weiter";0;;
"1259922402979.txt";"TRANSCRIPTION: ich hab' überhaupt keinen Berater gehabt und werd' gefragt wie *ein* Gespräch war [fragment] find' ich überhaupt nicht gut";"a";;
"1259922403171.txt";"TRANSCRIPTION: weiter";0;;
"1259922523209.txt";"TRANSCRIPTION: [vocal] weiter";0;;
"1259922523411.txt";"TRANSCRIPTION: [breath] ich hab' bin sehr zufrieden ich hab' da zweimal angerufen und beide Mal äußerst *freundlich* und kompetent bedient worden [breath] ich bin @hes@ nicht nur von diesen beiden Anrufen sondern generell mit dem Kundenservice sehr sehr zufrieden weiter";0;;
"1259922523465.txt";"TRANSCRIPTION: das ist jetzt schon mein fünfter Anruf bei einem Kundenservice und kein Mensch kann mir sagen wie ich an die Rechnungs Daten kommen kann wirklich oder wie ich das Problem gelöst bekomme es ist langsam zum Verzweifeln";4;;
"1259922643503.txt";"TRANSCRIPTION: gar nicht erst verbunden worden [noise] weiter";"a";;
"1259922643738.txt";"TRANSCRIPTION: [vocal] weiter";0;;
"1259922643772.txt";"TRANSCRIPTION: [fragment] [noise] weiter";0;;
"1259922643820.txt";"TRANSCRIPTION: [breath] ich muss sagen ich bin mit dem Service der Telekom sehr zufrieden [breath] und auch mit Ihren Bearbeitern die hier an die einen am Telefon erreichen das war's";0;;
"1259922763861.txt";"TRANSCRIPTION: das war einfach ganz schnell und das war einfach ganz nett die Kollegin und das was ich wollte wurde problemlos einfach @hes@ geklärt muss ich ehrlich sagen";0;;
"1259922884095.txt";"TRANSCRIPTION: [fragment] [noise]";0;;
"1259922884299.txt";"TRANSCRIPTION: weiter";0;;
"1259922884330.txt";"TRANSCRIPTION: sehr zufrieden";0;;
"1259923004384.txt";"TRANSCRIPTION: [garbage] weiter [pause] weiter [breath]";0;;
"1259923004658.txt";"TRANSCRIPTION: [breath] @hes@ ich hatte eine Auskunft gewünscht über einen bestimmten Anschluss den ich @hes@ bisher bei [breath] T-Systems habe und das wechseln wollte um zu sehen welche Kosten ich da sparen kann und ((das)) hatten mehrere Kollegen versucht mir diese Auskunft zu geben das war nicht möglich aber die jetzige Kollegin mit der ich zum Schluss gesprochen habe die konnte mir sehr konkret sagen was das kosten würde und das fand ich sehr sehr gut [pause] weiter";1;;
"1259923124722.txt";"TRANSCRIPTION: ja die Angaben waren deutlich und [pause] einwandfrei [pause] weiter";0;;
"1259923124975.txt";"TRANSCRIPTION: jetzt weiter";0;;
"1259923365028.txt";"TRANSCRIPTION: [breath] die Mitarbeiterin am Telefon war sehr freundlich allerdings für mich unverständlich ist wie eine Rechnung die normalerweise schon über Jahrzehnte hinweg vom Konto abgebucht wird plötzlich auf manuelle Barzahlung umgestellt werden kann da kann nun die Mitarbeiterin *nichts* dafür aber irgendwelche andere Mitarbeiter haben da wohl *ein* bisschen was falsch gemacht";4;;
"1259923485305.txt";"TRANSCRIPTION: ich bin sehr zufrieden mit dem Telefonat mit Ihrem Mitarbeiter ein äußerst kompetenter freundlicher [pause] Mitarbeiter und ein sehr harmonisches Gespräch [pause] ich bin froh Kunde bei der deutschen Telekom zu sein Mitarbeiter bei Ihnen Herr [nachn] toller Mann";0;;
"1259923605552.txt";"TRANSCRIPTION: weiter";0;;
"1259923605802.txt";"TRANSCRIPTION: der Service Anruf ist noch nicht bedient worden und trotzdem kam schon die Abfrage";"a";;
"1259923725847.txt";"TRANSCRIPTION: ich war mit dem Gesprächspartner äußerst zufrieden";0;;
"1259923846040.txt";"TRANSCRIPTION: [noise] kompetente Beratung nette Person [garbage]";0;;
"1259924086326.txt";"TRANSCRIPTION: ja @hes@ das Problem liegt darin der Anrufer davor oder wo ich schon angerufen hab' da war einfach die Leitung tot das hab' ich jetzt seit dem achtzehnten wo dieses ganze Drama jetzt hier geht mit dem Freischalten und nicht Port frei geben vom Voranbietern @hes@ wurde ich aus der Leitung gekickt jetzt wurde ich auch irgendwie wieder weiter verbunden sprich das Gespräch wurde auch beendet weil ich jetzt beider Bewertung bin @hes@ die eine Minute wird wohl nicht ausreichen um meinem Frust hier Luft zu machen das ist also äußerst unbefriedigend für *einen* Kunden *nicht* [fragment] @hes@ Beschwichtigung hier Beschwichtigung da Willkür das ist immer schön alles freundlich kann man ja *nichts* gegen sagen [breath] im Endeffekt kommt aber pauschal *nichts* bei raus ich der Kunde bin beim [fragment] seit dem achtzehnten ohne Internet immer wird's auf *den* anderen geschoben und jetzt war's der zweite jetzt ist's auf einmal der neunte wieder [breath] ohne dass ich dann irgendwie da benachrichtigt wurde oder dass irgendeine Lösung @hes@ gefunden wird seit Montag hatt' ich Internet jetzt geht's auf einmal nicht mehr jetzt kann ich dann wieder bis zum neunten warten wunderprächtig alles also die Entscheidung zur Telekom zu wechseln die würde ich niemandem weiter empfehlen";1;"b";3
"1259924086553.txt";"TRANSCRIPTION: [breath] das Gespräch wurde einfach beendet";"b";;
"1259924206616.txt";"TRANSCRIPTION: [breath] na ja weiter";0;;
"1259924206857.txt";"TRANSCRIPTION: sehr nette Frau ((doch)) ganz kompetent beraten weiter so";0;;
"1259924326929.txt";"TRANSCRIPTION: das Gespräch wurde einfach abgebrochen es hieß Moment bitte und dann war das Gespräch Schluss und das finde ich nicht in Ordnung es war noch überhaupt nichts erledigt";"b";;
"1259924327186.txt";"TRANSCRIPTION: [breath] also mit meinem Gesprächspartner von der Telekom war ich sehr zufrieden mit dem Band bin ich nicht so zufrieden weil @hes@ das Band versteht eigentlich den Dialekt nicht ich habe vorhin statt [fragment] ja mit *ja* geantwortet und wo das Band jetzt zum zweiten Mal los @hes@ gedüst ist hab' ich gesagt um Gottes Willen und dann hat die Dame geantwortet ich [fragment] habe Sie nicht verstanden [pause] tut mir leid ich sprech' halt nun mal Dialekt sonst [fragment] war ich zufrieden";"d";;
"1259924567236.txt";"TRANSCRIPTION: die Mitarbeiterin war sehr nett und freundlich und kompetent";0;;
"1259924687445.txt";"TRANSCRIPTION: äußerst zufrieden [pause] eins";0;;
"1259924687716.txt";"TRANSCRIPTION: [noise] ich bin leider nicht durch gekommen ich bin @hes@ *das* Gespräch wurde angenommen und @hes@ sofort wieder beendet insofern bin ich natürlich nicht zufrieden";"a";;
"1259924807763.txt";"TRANSCRIPTION: weiter";0;;
"1259925168048.txt";"TRANSCRIPTION: [breath] ich bin nicht unbedingt unzufrieden mit @hes@ Ihrer Kundenmitarbeiterin ich bin [fragment] unzufrieden mit dem Service der Telekom [breath]";"d";;
"1259925288271.txt";"TRANSCRIPTION: [vocal] weiter [garbage] [pause] also ich war mit dem Service zufrieden aber @hes@ leider @hes@ ist bei Ihnen *irgendein* Server ausgefallen so dass mir [breath] erstmal nicht weiter geholfen [fragment] worden konnte [vocal] @hes@ deswegen versuch' ich *es* heute Nachmittag noch [fragment] noch mal aber Ihr Mitarbeiter war sehr höflich und *zuvorkommend* wie gesagt ich hoffe das es nachher noch mal funktioniert";0;;
"1259925288531.txt";"TRANSCRIPTION: weiter";0;;
"1259925408569.txt";"TRANSCRIPTION: weiter";0;;
"1259925408894.txt";"TRANSCRIPTION: [breath] ich möchte Ihnen mitteilen dass ich seit Juni [pause] auf [pause] eine Gutschrift warte von zwo und dreißig sechs und dreißig und es ist bereits ein halbes Jahr vergangen und ich frage mich warum Telekom was da für Leute sitzen die das nicht fertig bringen [breath] @hes@ solche Sachen sofort zu bearbeiten [breath] ich frage mich warum manche in Ihrer Abteilungen nicht in Ordnung geht [fragment] fünfmal musste ich in [ort] in die [str] gehen und immer wieder reklamieren das ist ((jetzt)) ich habe allen alles verloren für Telekom [breath] und ich habe vor die ganze Sache meinem Anwalt zu übergeben mein Name ist [vorn] [nachn] [str] [hausnr] und werde mich wenn ich in binnen einer Woche nicht die die Gutschrift habe über [fragment]";4;;
"1259925528944.txt";"TRANSCRIPTION: weiter";0;;
"1259925649251.txt";"TRANSCRIPTION: [breath] also ich war sehr sehr zufrieden ich bin bis jetzt immer von Euch sehr gut beraten worden und das *vorhergehende* Gespräch war sehr zufrieden stellend und *das* war jetzt äußerst zufrieden also der [nachn] oder [nachn] hat mich so toll *beraten* also einmalig es gibt nichts besseres wie die Telekom [pause] ich bin schon [fragment] immer bei Euch *gewesen* und ich hab's auch *nicht* vor zu *wechseln* vielen Dank für das *Anhören* [pause] grad für behinderte Menschen seid Ihr da [pause] vielen vielen Dank";0;;
"1259925649481.txt";"TRANSCRIPTION: weiter [noise]";0;;
"1259925769576.txt";"TRANSCRIPTION: @hes@ wir sind @hes@ portiert worden von eins und eins zur Telekom @hes@ der Anschluss funktioniert auch man kann uns bloß nicht erreichen von einem Hanse Net oder Arcor Anschluss und die Telekom ist nicht in der Lage die Portierung Richtung [fragment] richtig durchzuziehen so [fragment] dass wir auch erreichbar sind wir sind seit dem zwölften @hes@ elften nicht erreichbar für unsere Kunden das ist für einen Geschäftskunden relativ schlecht";1;3;
"1259925769816.txt";"TRANSCRIPTION: [noise] [fragment] [pause] das Gespräch war außerordentlich gut war okay ist gut gelaufen";0;;
"1259925769878.txt";"TRANSCRIPTION: weiter";0;;
"1259925889915.txt";"TRANSCRIPTION: weiter";0;;
"1259925890150.txt";"TRANSCRIPTION: [breath] @hes@ es war ein sehr angenehmes Gespräch mit einem freundlichen Mitarbeiter und ich musste dieses Mal auch nicht lange warten";0;;
"1259926010189.txt";"TRANSCRIPTION: nett zuvorkommend hilfsbereit einfach nur super";0;;
"1259926010457.txt";"TRANSCRIPTION: [vocal] weiter [vocal] [pause] jetzt weiter";0;;
"1259926130493.txt";"TRANSCRIPTION: [fragment] [noise] weiter [garbage]";0;;
"1259926250732.txt";"TRANSCRIPTION: [breath] das Gespräch ist noch nicht beendet ich bin nicht mit zufrieden was Sie hier machen ich warte schon drei Tagen auf meinen Telefon Anschluss [pause] unzufrieden [pause] weiter";1;"a";
"1259926610965.txt";"TRANSCRIPTION: na ((Ihr)) Mitarbeiter war äußerst unfreundlich äußerst @hes@ ja sagen langsam bei der Beantwortung und @hes@ ja groß gemacht mein Anliegen verstanden hat er leider auch nicht [breath] hat also in jeglicher Beziehung muss man so knallhart sagen versagt";"d";;
"1259926611159.txt";"TRANSCRIPTION: war ein sehr nettes Gespräch kompetent fertig";0;;
"1259926611213.txt";"TRANSCRIPTION: [fragment] [pause] weiter";0;;
"1259926731295.txt";"TRANSCRIPTION: eine definitive Auskunft habe ich nicht erhalten man muss mich zurückrufen ich warte aber bereits seit dem dritten zwölften neun Uhr auf *einen* Rückruf Rückrufe werden anscheinend nicht weiter gegeben [breath] auf meinen doch etwas @hes@ inzwischen genervten Hinweis sagte der Mitarbeiter ja ich geb's weiter puff das Gespräch war beendet [pause] kein danke kein af Wiedersehen nichts [noise]";"d";;
"1259926851568.txt";"TRANSCRIPTION: [breath] ja mein Name ist [nachn] Telefon leider immer noch mobil unter [tel] [breath] ja ich kann gar nicht zufrieden sein mit diesem Telefonat weil ich jetzt einfach hier in der Befragung gelandet bin obwohl ((eine)) Mitarbeiterin mir sagte [breath] @hes@ ich sollte *ein* Moment warten in der Warteschleife das ist jetzt über eine Minute her oder vielleicht auch zwei *keine* Ahnung [breath] ja also ich bin äußerst unzufrieden ich versuch' seit einer Woche [breath] *einen* Telefon Anschluss zurück zu bekommen den man mir zugesagt hat oder fälschlicherweise weggenommen hat wie auch immer *ein* technisches Problem [breath] und wir sitzen hier mit zehn Mitarbeitern und haben kein Festnetz Anschluss keinen einzigen von den Rufnummern Blöcken und auch kein Fax ((Möglichkeit)) hat [breath] also ich bin äußerst unzufrieden obwohl ich das Gefühl hab' dass die einzelnen Mitarbeiter sich da Mühe geben aber das nützt mir jetzt hier gar nichts okay";"c";1;
"1259926851810.txt";"TRANSCRIPTION: sehr schnelle Verbindung sehr kompetente @hes@ Bedienung sehr freundliche Bedienung und bin äußerst zufrieden gewesen [garbage] [vocal] weiter [garbage]";0;;
"1259926973237.txt";"TRANSCRIPTION: also ich war sehr positiv @hes@ überrascht @hes@ der Herr der mich beraten hat hat das optimal gemacht [breath] und @hes@ es kann nicht besser sein also ich bin vollkommen zufrieden was ich sonst normalerweise nicht @hes@ bin ich hab' sonst immer irgendwas zu bemängeln dann [vocal] weil es nicht so lief aber das war wirklich optimal danke schön";0;;
"1259927093497.txt";"TRANSCRIPTION: [vocal] ja ich kam direkt durch und der Mitarbeiter war sehr zuvorkommend hat meine Wünsche direkt umgesetzt und alles in allem eine @hes@ sehr gute Leistung";0;;
"1259927333711.txt";"TRANSCRIPTION: ich bin sehr zufrieden zum ersten dass ich nicht lange waren musste zur Beratung [breath] und dann das alles klar und deutlich war und vor allen Dingen auch nicht aufdringlich was mich immer bei manchen Leuten stört und das war sehr gut heute";0;;
"1259927333948.txt";"TRANSCRIPTION: weiter [pause] ach so weiter ja";0;;
"1259927573982.txt";"TRANSCRIPTION: weiter";0;;
"1259927574247.txt";"TRANSCRIPTION: [vocal] weiter";0;;
"1259927574319.txt";"TRANSCRIPTION: [vocal] ich war eben mit dem Gespräch sehr zufrieden so zufrieden war ich mit dem [noise] an für sich noch nie aber das die Dame war sehr nett [pause] das war's";0;;
"1259927694359.txt";"TRANSCRIPTION: [breath] mit dem Servicecenter bin ich schon immer zufrieden gewesen";0;;
"1259927934608.txt";"TRANSCRIPTION: [vocal] kurz knackig [pause] *und* aussagefähig freundlich weiter [pause] [vocal]";0;;
"1259928174858.txt";"TRANSCRIPTION: [breath] keine Äußerung eigentlich ich bin sehr zufrieden und umfassend informiert worden";0;;
"1259928175056.txt";"TRANSCRIPTION: [breath] ein sehr kompetenter netter freundlicher Mitarbeiter der mich beraten und @hes@ mein Anliegen zu meiner zu vollsten Zufriedenheit @hes@ bewältigt hat [pause]";0;;
"1259928175090.txt";"TRANSCRIPTION: weiter";0;;
"1259928295125.txt";"TRANSCRIPTION: [noise] ich war mit dem Service sehr zufrieden hat mir sehr geholfen @hes@ hat mich @hes@ sehr imponiert danke";0;;
"1259928295364.txt";"TRANSCRIPTION: ja ich bin *beraten* worden und ich bin sehr zufrieden mit der Beratung danke schön weiter";0;;
"1259928415436.txt";"TRANSCRIPTION: weiter [noise] weiter [noise]";0;;
"1259928415650.txt";"TRANSCRIPTION: also ich bin mit der Telekom rundum zufrieden war ich auch immer schon sonst hätte ich schon längst *einen* anderen Anbieter";0;;
"1259928535739.txt";"TRANSCRIPTION: [breath] ich bin maximal unzufrieden mit dem Gespräch eben [breath] Ihr Mitarbeiter hat einfach aufgelegt weil ich gesagt habe was ich denke zu der Rechnung die ich überflüssiger Weise erhalten habe [breath] weil meine Kündigung offensichtlich nicht pünktlich beendet wurde obwohl ich mindestens fünfmal bei Ihnen angerufen habe wie kann ich da zufrieden sein [pause] weiter";"b";4;"d"
"1259928775940.txt";"TRANSCRIPTION: [vocal] also ich war mit dem Gespräch sehr sehr zufrieden";0;;
"1259929017523.txt";"TRANSCRIPTION: weiter";0;;
"1259929137739.txt";"TRANSCRIPTION: [fragment]";0;;
"1259929137973.txt";"TRANSCRIPTION: dieses Gespräch das ich *gerade* mit Ihrer Kollegin hatte war außerordentlich aufschlussreich nett und freundlich geführt";0;;
"1259929258007.txt";"TRANSCRIPTION: weiter [noise] weiter";0;;
"1259929258319.txt";"TRANSCRIPTION: [breath] ja ich habe mit der Frau [nachn] gesprochen und ich wollte mit Ihr dass wir auf einem Bahnhof treffen weil sie gesagt hat wenn ich [fragment] tausend ein hundert drei und fünfzig Euro acht *und* achtzig bezahle dann ist die gesamte Telefonanrechnung samt Anbieter bezahlt worden ist sie hat die Hörer gleich aufgelegt und sie hat mir @hes@ mitgeteilt sie wir mit mir nicht *weiter* weiter telefonieren ja und hat sie [fragment] weiter an die an die Sprechanlage wo ich Gott sei dank auch Bewertung geben kann so kann man mit den Kunden von Telekom nicht umgehen egal ob diese Rechnung offen ist oder nicht Sie haben auch von mir *ein* fünf hundert Euro eine Guthaben die ganze Zeit damit sie wissen kann dass ich auch (()) (()) ich hab' [fragment] immer meine Rechnung bezahlt aber so mit dieser Art von vom Service kann ich mir vorstellen dass viele Kunden von Telekom weggehen können";4;"d";"b"
"1259929258371.txt";"TRANSCRIPTION: weiter";0;;
"1259929378422.txt";"TRANSCRIPTION: die Dame war sehr hilfsbereit und freundlich das war schon eine wesentliche Besserung gegenüber meine früheren Telefonaten mit der Telekom danke";"d";;
"1259929498654.txt";"TRANSCRIPTION: [fragment] [noise]";0;;
"1259929498882.txt";"TRANSCRIPTION: [breath] weiter";0;;
"1259929498948.txt";"TRANSCRIPTION: die Frau [vorn] [ nachn] war sehr engagiert sie hat die neue Kontonummer aufgenommen obwohl sie eigentlich in einer anderen Abteilung ist und die Verbindung zu ihr nicht richtig war [vocal]";4;;
"1259929499069.txt";"TRANSCRIPTION: ja hallo [pause] ich bin *es* noch mal die Frau [nachn] [breath] ich möchte bitte das jemand mich anruft [fragment] wegen diesen Sachen ich hab' letztes Mal angerufen und die haben gemeint die machen das [breath] @hes@ erledigen das und ich wo ich ((jetzt)) noch mal angerufen hab' die haben gemeint eben die ich [fragment] die *haben* das *angeblich* erledigt [breath] und ich muss nur zwei mal siebzig Euro bezahlen hundert fünf und vierzig Euro und *das* ist erledigt und *das* ist die Rechnung von September und Oktober gewesen und auf einmal bekomm' ich jetzt November drei hundert Euro Rechnung ich leb' von Jobcenter ich kann diese drei hundert Euro auf einmal nicht bezahlen [breath] ich möchte auch keinen Guthaben oder so das das auf meinem Telekom Rechnung ist [breath] ich möchte was auf mich zukommt diese Rechnung möchte ich haben nicht diese drei hundert Euro bitte [pause] und ich hab' das immer das Problem beim Telekom jedes Mal vor zwei Jahren hatte ich das auch jetzt hab' ich das auch";4;;
"1259929619153.txt";"TRANSCRIPTION: [breath] ich möchte zu dem geführten Gespräch unbedingt mitteilen dass ich *es* eine absolute Unverschämtheit finde wenn *man* selbst wenn *man* kündigt bei Ihnen nur eine Information möchte dann derart bei einem Telefon Gespräch angepampt wird ich hab' selber auch schon im Telefonbereich gearbeitet und ich find's absolut unprofessionell so damit umzugehen und bin richtig geladen möcht' ich jetzt mal sagen und das bestätigt wiederum meine Kündigung bei Telekom die nicht nur tarifliche Gründe hat sondern vor allem auch persönliche";1;"d";
"1259929739212.txt";"TRANSCRIPTION: *das* Gespräch mit der Frau [nachn] [breath] *das* war sehr @hes@ aufschlussreich für mich @hes@ *ich* konnte mich im Moment zwar nicht gleich entscheiden aber sie ruft mich an zu Hause und dann sehen wir weiter es war also insgesamt sehr positiv für mich";0;;
"1259929740937.txt";"TRANSCRIPTION: [breath] ich muss Ihnen sagen dass das erste Mal die Frau [nachn] mir eine so klare Antwort gegeben hat bei Ihrem Tarif Dschungel [breath] findet man sich als Laie nicht durch die Frau [nachn] hat mir soeben mitgeteilt [breath] dass ich bei einer DSL Anschluss drei und vierzig *fünf* und neunzig und für die ganzen T-Mobile Telefone die wir im Betrieb haben vierzehn Euro und Pfennige bezahlen müssen @hes@ nicht Pfennige Euro bezahlen müssen [breath] es ist ganz hervorragend das ist das allererste Mal dass ich konkret so eine Auskunft jetzt kann ich mir ausrechnen was ich benötige ich bedanke mich bei Ihnen oder bei der Frau [nachn] sehr [breath] [vocal] so";1;;
"1259930100983.txt";"TRANSCRIPTION: sehr zufrieden";0;;
"1259930102724.txt";"TRANSCRIPTION: [breath] hallo das war sehr das war sehr informativ die [breath] junge Dame hat mir sehr geholfen es ging um eine @hes@ Klarstellung von Rechnung sie hat's mir erklärt und @hes@ hat mir auch Hilfe gegeben und @hes@ ich bin sehr zufrieden weiter";4;;
"1259930462820.txt";"TRANSCRIPTION: es war reibungslos die [pause] ((Frage)) wurde sofort geklärt ich hoffe dass es jetzt in Ordnung ist danke schön";0;;
"1259930463061.txt";"TRANSCRIPTION: [garbage] ja ich sehr unzufrieden über die Art und Weise wie die ganze [fragment] @hes@ Schreiben aufgenommen werden dass die die Callcenter das nicht @hes@ in @hes@ in Kopie haben";1;;
"1259930703112.txt";"TRANSCRIPTION: ja also ich bin sehr zufrieden war da eine Unklarheit @hes@ von einer anderen Telefon Gesellschaft und da ist wahrscheinlich in der Buchung irgendwas aber *das* ist in Ordnung ist geklärt";4;;
"1259930823426.txt";"TRANSCRIPTION: die Beratung war sehr gut sehr ausführlich also ich bin höchst zufrieden [pause] sehr angenehmer Gesprächs Partner";0;;
"1259930945028.txt";"TRANSCRIPTION: [breath] ich hatte doch überhaupt keinen Anschluss an an einen Berater mich hat niemand beraten [pause] es war doch niemand m Apparat ich konnte meine Wünsche nicht vorbringen";"a";;
"1259931065302.txt";"TRANSCRIPTION: ja die hat das sehr gut gemacht die Dame und war sehr freundlich";0;;
"1259931065562.txt";"TRANSCRIPTION: [breath] also ich bin sehr zufrieden weil ich wusste nicht ob ich SMS verschicken kann dies hat mir sehr geholfen und die Mitarbeiterin war eine sehr freundliche Mitarbeiterin die @hes@ mir sehr geholfen hat möchte mich bedanken bei ihr für die freundliche Entgegenkommen";1;;
"1259931185599.txt";"TRANSCRIPTION: [fragment] [noise]";0;;
"1259931425859.txt";"TRANSCRIPTION: [vocal] sehr nette freundliche Beratung weiter";0;;
"1259931426082.txt";"TRANSCRIPTION: also ich war sehr zufrieden mit dem Servicecenter die haben mich wirklich also verstanden und [breath] sofort auf unsere Belange [fragment] eingegangen sehr zufrieden waren wir";0;;
"1259931426126.txt";"TRANSCRIPTION: ich hab' überhaupt noch mit niemand geredet und jetzt wollen Sie *eine* Antwort von mir [breath] ich warte ja noch drauf dass ich überhaupt meine Anruf angenommen wird";"a";;
"1259931546192.txt";"TRANSCRIPTION: ja war sehr zufrieden der [fragment] @hes@ Service @hes@ Mann kannte sich sehr gut aus und @hes@ war sehr freundlich also bin ich zufrieden [pause] weiter";0;;
"1259931666417.txt";"TRANSCRIPTION: [breath] bitte weiter alles okay";0;;
"1259931786680.txt";"TRANSCRIPTION: die Mitarbeiterin war sehr freundlich und hat mich auch @hes@ weiter verbunden und war sehr bemüht mir meine Fragen zu beantworten war super mit ihr zu sprechen";0;;
"1259931786919.txt";"TRANSCRIPTION: [fragment] [pause] weiter";0;;
"1259931906951.txt";"TRANSCRIPTION: weiter";0;;
